time,seconds_elapsed,z,y,x
1740580575798397000,2389.4313969726563,0.8601560592651367,0.13042888045310974,0.05759669095277786
1740580575988397000,2389.6213969726564,0.8459499478340149,0.13657402992248535,0.12923970818519592
1740580576178397000,2389.8113969726564,0.9562780261039734,0.09107828140258789,0.08980772644281387
1740580576368397000,2390.001396972656,0.8754292130470276,-0.015395930036902428,0.27047276496887207
1740580576558397000,2390.191396972656,0.8943026661872864,-0.07896678149700165,0.26109305024147034
1740580576748397000,2390.381396972656,0.929684579372406,-0.022875236347317696,0.16467949748039246
1740580576938397000,2390.571396972656,0.9171193242073059,0.03728167712688446,0.1207895576953888
1740580577128397000,2390.7613969726563,0.9074972867965698,0.05386875569820404,0.10204616189002991
1740580577318397000,2390.9513969726563,0.8857571482658386,0.0771842896938324,0.07925884425640106
1740580577508397000,2391.1413969726564,0.9086944460868835,0.09431616216897964,0.02647322230041027
1740580577698397000,2391.3313969726564,0.8797896504402161,0.12269119173288345,0.03725828602910042
1740580577888397000,2391.5213969726565,0.8855588436126709,0.10823862254619598,0.020928438752889633
1740580578078397000,2391.711396972656,0.8883056044578552,0.09697578102350235,0.017686229199171066
1740580578268397000,2391.901396972656,0.891495943069458,0.08122789859771729,0.026544656604528427
1740580578458397000,2392.091396972656,0.8799583911895752,0.07993508130311966,0.045043379068374634
1740580578648397000,2392.2813969726562,0.8803434371948242,0.0788036435842514,0.044807106256484985
1740580578838397000,2392.4713969726563,0.8815500140190125,0.08162592351436615,0.043986473232507706
1740580579028397000,2392.6613969726563,0.8846858143806458,0.08175620436668396,0.04605843126773834
1740580579218397000,2392.8513969726564,0.8843101859092712,0.08274893462657928,0.05506599694490433
1740580579408397000,2393.0413969726565,0.8819989562034607,0.08281110227108002,0.06152692064642906
1740580579598397000,2393.231396972656,0.884585976600647,0.08257453143596649,0.05906728655099869
1740580579788397000,2393.421396972656,0.8899561762809753,0.06274332106113434,0.05493929982185364
1740580579978397000,2393.611396972656,0.8854682445526123,0.0521097332239151,0.056417666375637054
1740580580168397000,2393.801396972656,0.8849660158157349,0.04009093716740608,0.051020458340644836
1740580580358397000,2393.9913969726563,0.8792431950569153,0.05099548399448395,0.007691119331866503
1740580580548397000,2394.1813969726563,0.8745315074920654,0.10138856619596481,-0.07678896188735962
1740580580738397000,2394.3713969726564,0.8926768898963928,0.11841889470815659,-0.10995784401893616
1740580581118397000,2394.751396972656,0.9456688761711121,0.14183689653873444,-0.04866104945540428
1740580581308397000,2394.941396972656,0.9659779071807861,0.13968124985694885,-0.04471327364444733
1740580581498397000,2395.131396972656,0.94395512342453,0.14973412454128265,0.011096677742898464
1740580581688397000,2395.321396972656,0.9384822249412537,0.1310744285583496,0.03157394751906395
1740580581878397000,2395.5113969726563,0.9454562664031982,0.09482431411743164,0.057709332555532455
1740580582068397000,2395.7013969726563,0.9772067666053772,0.05889786034822464,0.06332705914974213
1740580582258397000,2395.8913969726564,0.9752094149589539,0.054878611117601395,0.21185654401779175
1740580582448397000,2396.0813969726564,0.6787846088409424,-0.1252141296863556,0.7228583097457886
1740580582638397000,2396.2713969726565,-0.669242262840271,0.0009643971570767462,-0.7077422738075256
1740580582828397000,2396.461396972656,-0.5950127243995667,-0.02981414459645748,-0.6101247668266296
1740580583018397000,2396.651396972656,-0.7496376037597656,0.32527589797973633,-0.566288948059082
1740580583208397000,2396.841396972656,-0.7048550844192505,0.21611447632312775,-0.6200266480445862
1740580583398397000,2397.0313969726562,-0.7052486538887024,0.23274365067481995,-0.6402755975723267
1740580583588397000,2397.2213969726563,-0.6589881777763367,0.2875523567199707,-0.6658071875572205
1740580583778397000,2397.4113969726563,-0.5738584995269775,0.3216179311275482,-0.7404622435569763
1740580583968397000,2397.6013969726564,-0.5912539958953857,0.31075894832611084,-0.7309722304344177
1740580584158397000,2397.7913969726565,-0.591927170753479,0.27981165051460266,-0.689120352268219
1740580584348397000,2397.981396972656,-0.3221482038497925,-0.13328413665294647,-0.7396764159202576
